time,open,high,low,close,volume,count
1665129600.0,20389.2,20404.1,20286.7,20333.1,72.63940376,1477401.842516039
1665136800.0,20333.2,20432.1,20333.1,20381.2,279.71343757,5691266.429070523
1665144000.0,20381.2,20441.5,20346.4,20433.2,120.69842233,2461859.874730844
1665151200.0,20433.1,20485.3,20009.1,20105.9,382.29989006,7723425.157783698
1665158400.0,20106.0,20177.0,19980.1,20024.2,197.05145914,3961358.866610417
1665165600.0,20024.1,20037.5,19804.4,19911.3,130.37523976,2595528.787357039
1665172800.0,19903.9,20019.3,19900.0,19998.8,39.16406661,782041.136804127
1665180000.0,19998.1,20169.2,19983.3,20083.3,51.59124324,1036091.636859195
1665187200.0,20083.4,20120.6,20038.8,20061.0,19.52462161,392033.090789146
1665194400.0,20060.8,20137.5,20055.4,20121.2,27.28945154,548075.11111045
1665201600.0,20123.1,20128.7,20025.4,20029.5,10.20132625,204679.482478477
1665208800.0,20033.5,20047.9,19950.0,20029.3,112.35616769,2248009.417789649
1665216000.0,20032.5,20047.0,19995.6,20026.8,34.90652058,699122.686377785
1665223200.0,20026.8,20026.8,19974.2,20026.8,28.317817,566768.23531212
1665230400.0,20026.8,20069.6,20019.5,20059.7,47.26662588,947305.648509704
1665237600.0,20060.1,20063.5,20000.0,20009.8,24.51758259,490842.306575923
1665244800.0,20000.2,20018.8,19951.0,20008.6,38.26737038,765135.394185186
1665252000.0,20008.6,20053.7,19986.3,20015.8,29.68570295,594345.213906264
1665259200.0,20015.7,20035.2,19968.0,19985.9,13.53632472,270797.719955186
1665266400.0,19985.8,19992.3,19788.8,19830.1,42.78294299,850255.352985549
1665273600.0,19835.9,19948.0,19792.5,19936.4,38.32882274,760719.295347034
1665280800.0,19938.8,19968.0,19888.3,19913.5,10.38947349,207050.727666824
1665288000.0,19916.5,19925.9,19857.5,19890.1,3.63375568,72272.747318602
1665295200.0,19882.7,19940.1,19845.7,19933.4,6.66147579,132532.347563759
1665302400.0,19933.7,19959.1,19914.2,19932.8,21.5374321,429456.818629174
1665309600.0,19933.0,19956.6,19910.0,19937.7,22.99956197,458393.97584704
1665316800.0,19938.5,20055.7,19929.1,19996.3,39.7893638,796181.17656647
1665324000.0,19996.2,20059.0,19994.7,20000.1,27.74917539,555827.061248473
1665331200.0,20000.0,20059.0,19990.4,20050.0,38.02125665,761331.729711241
1665338400.0,20050.0,20060.0,20003.4,20004.5,47.54002622,952181.829476234
1665345600.0,20004.5,20052.9,19888.0,19983.2,50.2566656,1004228.102276124
1665352800.0,19990.1,20025.7,19941.0,20005.8,29.35544654,586721.804835931
1665360000.0,20003.9,20004.3,19913.9,19974.0,47.09712135,939657.216749587
1665367200.0,19969.7,20039.6,19942.0,20011.0,16.78041635,335739.904748113
1665374400.0,20011.1,20011.1,19961.8,19977.3,7.91080437,158087.478127214
1665381600.0,19974.4,19996.4,19941.8,19975.4,17.72419549,353870.963632348
1665388800.0,19975.0,20014.9,19922.7,20005.0,71.35098013,1424524.486013863
1665396000.0,20005.0,20010.4,19750.6,19919.3,113.88510002,2263235.489807811
1665403200.0,19919.5,19970.0,19879.5,19946.1,91.94358284,1831942.129345979
1665410400.0,19946.1,20000.0,19905.6,19917.3,120.71362382,2409497.679738356
1665417600.0,19913.3,19969.9,19805.4,19880.0,176.75207339,3515631.642719083
1665424800.0,19869.5,19921.1,19700.5,19906.1,140.27300681,2779992.363927897
1665432000.0,19906.2,19906.2,19773.4,19805.2,75.66132659,1498794.375057145
1665439200.0,19800.2,19852.2,19799.0,19827.9,74.61255699,1479811.9315405
1665446400.0,19828.0,19828.0,19616.0,19700.1,90.60262632,1786264.975293615
1665453600.0,19699.8,19700.9,19545.1,19616.5,73.14429984,1434099.260004507
1665460800.0,19619.4,19684.2,19570.1,19660.1,15.49492858,303978.84833913
1665468000.0,19663.9,19703.3,19652.4,19659.7,19.58752197,385319.480994939
1665475200.0,19659.7,19709.3,19635.0,19657.8,66.2812272,1303165.082740091
1665482400.0,19657.9,19711.9,19618.7,19657.6,178.79243885,3519734.953209862
1665489600.0,19657.6,19687.5,19611.7,19681.8,93.01781053,1828414.171614032
1665496800.0,19681.8,19799.0,19578.8,19578.8,129.48076512,2550868.032913801
1665504000.0,19578.7,19713.0,19455.3,19633.2,298.01796968,5835183.022759036
1665511200.0,19633.8,19636.3,19585.0,19610.5,94.75817243,1858451.586197574
1665518400.0,19610.5,19623.3,19500.0,19566.5,65.96386929,1290648.357138677
1665525600.0,19566.6,19637.8,19560.0,19580.7,51.14732697,1002188.128104288
1665532800.0,19584.6,19641.0,19574.0,19641.0,16.87112421,330754.847590796
1665540000.0,19641.0,19710.3,19634.7,19670.6,11.36232155,223459.680218778
1665547200.0,19669.6,19681.9,19634.2,19639.1,62.56947172,1229232.961944285
1665554400.0,19640.1,19682.7,19629.9,19662.4,42.8995507,843240.077291827
1665561600.0,19662.2,19720.0,19650.4,19686.8,105.6340749,2079179.790841377
1665568800.0,19686.5,19778.5,19668.1,19756.4,99.79401132,1967821.249066252
1665576000.0,19756.5,19762.7,19684.3,19690.9,96.28891152,1898963.493862205
1665583200.0,19689.0,19745.0,19560.0,19729.2,99.4094216,1955324.525471643
1665590400.0,19730.6,19753.0,19683.2,19749.5,69.37185258,1367401.565650639
1665597600.0,19749.5,19756.0,19671.2,19694.9,68.47705727,1349972.654941138
1665604800.0,19694.9,19754.7,19648.9,19725.0,74.45700485,1468058.978541498
1665612000.0,19724.9,19775.9,19724.9,19759.8,34.86231446,688478.950794398
1665619200.0,19759.8,19795.0,19721.3,19734.4,21.35941492,421971.603254748
1665626400.0,19734.4,19755.7,19679.7,19687.4,9.23729517,182179.100207162
1665633600.0,19687.3,19698.6,19620.4,19678.5,33.31376423,655706.259850629
1665640800.0,19676.2,19694.5,19628.9,19690.5,14.80137605,291152.08325274
1665648000.0,19689.4,19690.3,19556.2,19590.5,85.60911074,1681222.872890983
1665655200.0,19587.2,19620.0,19513.1,19531.6,165.79005156,3243434.843132654
1665662400.0,19530.8,19537.0,19100.0,19261.4,398.48565879,7674623.95246603
1665669600.0,19261.3,19495.2,18680.0,19016.2,738.80081022,14044656.02854509
1665676800.0,19016.3,19446.9,18952.0,19393.6,397.49672294,7609434.597763893
1665684000.0,19396.4,19631.6,19362.5,19560.4,131.56939782,2568511.388433924
1665691200.0,19560.4,19916.6,19556.8,19815.6,223.33822926,4420940.559071343
1665698400.0,19815.6,19931.0,19782.6,19861.9,108.67091248,2159614.954980682
1665705600.0,19862.0,19900.0,19818.7,19844.6,37.64324121,747855.937877599
1665712800.0,19844.5,20333.0,19803.6,20267.4,150.8030168,3028546.837342999
1665720000.0,20279.6,20295.7,20195.8,20246.4,52.35442814,1059682.715030908
1665727200.0,20247.3,20281.1,20168.8,20260.8,45.09391149,912701.962676065
1665734400.0,20257.4,20258.0,20064.0,20110.4,90.64495722,1829856.604487364
1665741600.0,20112.5,20200.0,20052.6,20194.2,159.51634462,3210063.167531993
1665748800.0,20197.9,20276.2,20167.0,20167.2,101.23148989,2046711.23526033
1665756000.0,20167.1,20333.0,20150.6,20194.3,186.32020749,3770011.438534251
1665763200.0,20194.3,20201.4,19825.5,19875.1,212.57850517,4247840.828797682
1665770400.0,19875.1,19925.9,19775.9,19893.0,100.74508576,2001341.363910808
1665777600.0,19896.9,19896.9,19680.0,19701.5,60.30001087,1192579.048289648
1665784800.0,19708.7,19764.0,19633.0,19670.5,72.63251122,1431114.999618226
1665792000.0,19655.5,19742.2,19637.3,19728.0,28.93811897,570182.186526569
1665799200.0,19727.5,19764.0,19725.3,19725.5,12.92330846,255148.558618042
1665806400.0,19725.4,19756.7,19689.3,19751.6,7.61989714,150333.537633408
1665813600.0,19752.3,19762.1,19717.3,19731.4,8.43128243,166406.827854658
1665820800.0,19736.6,19740.6,19700.0,19726.7,16.56773229,326793.027182629
1665828000.0,19728.1,19729.5,19600.0,19663.4,64.06890658,1259879.766056552
1665835200.0,19666.5,19726.7,19659.0,19726.7,78.60396768,1549316.941063317
1665842400.0,19727.7,19738.0,19662.6,19729.2,45.5665571,897942.547118066
1665849600.0,19729.9,19736.9,19676.4,19691.1,22.45605275,442334.384770325
1665856800.0,19691.2,19722.0,19666.0,19671.6,29.73995742,585634.918434298
1665864000.0,19671.6,19699.6,19625.1,19663.5,33.79992556,664942.825475306
1665871200.0,19665.2,19672.9,19612.8,19625.7,30.03799438,590118.660354729
1665878400.0,19624.3,19681.3,19556.0,19627.2,27.89008565,546982.415848533
1665885600.0,19626.8,19715.9,19623.5,19702.9,7.7944577,153374.78139649
1665892800.0,19704.1,19718.6,19666.9,19682.8,4.14087926,81511.148107968
1665900000.0,19682.8,19711.7,19681.0,19710.7,7.85074797,154635.855808311
1665907200.0,19711.0,19715.4,19680.7,19692.9,13.74420934,270681.508038731
1665914400.0,19695.0,19749.8,19693.0,19705.1,41.35252438,815523.983684053
1665921600.0,19705.1,19710.5,19668.5,19703.7,19.71259341,388205.804216018
1665928800.0,19703.3,19705.0,19675.4,19683.2,15.53795378,305934.423295677
1665936000.0,19684.8,19713.7,19670.0,19703.6,30.84948333,607502.728022563
1665943200.0,19703.6,19713.0,19677.3,19681.4,42.44344582,835918.561585098
1665950400.0,19681.4,19920.4,19675.9,19920.3,107.29644766,2125469.927031942
1665957600.0,19920.3,19950.7,19653.0,19685.7,62.10254226,1230319.260811345
1665964800.0,19688.8,19896.2,19658.9,19774.7,26.01954053,515374.934481403
1665972000.0,19774.3,19809.5,19683.0,19683.1,16.34806381,322522.188914426
1665979200.0,19683.1,19710.0,19664.7,19704.6,11.03001487,217124.095471032
1665986400.0,19704.1,19767.8,19683.4,19762.5,13.75978055,271564.488462787
1665993600.0,19761.9,19803.4,19750.0,19794.7,468.11456438,9249940.6018404
1666000800.0,19798.2,19850.0,19760.0,19839.8,198.78688314,3935056.517841125
1666008000.0,19839.8,20044.5,19822.2,19979.7,129.59519941,2582463.670154845
1666015200.0,19976.5,20091.1,19941.2,20025.3,252.84605368,5058555.021431228
1666022400.0,20030.0,20053.1,19807.0,19855.5,171.66987451,3422598.637662196
1666029600.0,19855.6,19903.3,19781.0,19841.9,64.27690829,1274619.292277074
1666036800.0,19838.4,19863.4,19772.0,19853.1,61.27351378,1214354.497501397
1666044000.0,19853.1,19871.2,19807.9,19833.4,40.24331036,798476.156784839
1666051200.0,19831.1,19930.3,19804.9,19862.3,21.30727263,423359.741967615
1666058400.0,19862.5,19927.9,19816.5,19868.9,14.43168572,287104.901398021
1666065600.0,19868.7,19888.0,19830.1,19866.3,7.57893321,150496.019775163
1666072800.0,19866.7,19892.5,19818.6,19862.1,21.67247549,430341.58644078
1666080000.0,19862.0,19988.5,19836.4,19964.2,209.34030463,4175574.432332705
1666087200.0,19964.3,19968.6,19789.0,19847.0,119.91298412,2383489.200503446
1666094400.0,19846.9,19932.1,19842.0,19902.3,83.24092523,1655829.589543677
1666101600.0,19899.9,19946.3,19827.2,19835.2,137.89102387,2743660.764564043
1666108800.0,19837.6,19860.0,19623.0,19680.9,163.99413745,3234409.406997154
1666116000.0,19681.0,19732.3,19665.8,19698.0,58.64168032,1155089.224699536
1666123200.0,19698.2,19700.5,19407.5,19505.0,100.45833645,1961067.40118699
1666130400.0,19498.2,19699.0,19498.2,19576.1,74.84802121,1466649.720901256
1666137600.0,19573.5,19634.9,19537.1,19602.0,28.31064417,554449.363279694
1666144800.0,19600.2,19618.2,19505.5,19590.6,15.18970804,297236.662423941
1666152000.0,19590.7,19605.1,19546.9,19602.6,10.99773008,215296.29763579
1666159200.0,19602.6,19628.1,19560.5,19574.5,104.11818372,2038554.704519193
1666166400.0,19572.4,19593.1,19502.4,19540.5,93.51162365,1828824.828308265
1666173600.0,19539.5,19644.7,19511.5,19638.6,109.87199163,2148692.481932874
1666180800.0,19638.6,19650.0,19600.1,19633.4,102.1144591,2004820.853227088
1666188000.0,19633.4,19636.3,19518.5,19564.5,113.23091301,2219486.560506365
1666195200.0,19561.1,19717.9,19553.5,19702.4,111.80747002,2192177.853736936
1666202400.0,19702.6,19710.0,19566.9,19647.3,107.86626969,2120065.84377569
1666209600.0,19649.2,19667.4,19615.8,19663.0,47.06597482,924720.808843334
1666216800.0,19663.0,19678.7,19601.2,19635.1,22.82040896,448143.708418391
1666224000.0,19635.2,19635.2,19555.7,19585.5,29.53531432,579124.984680477
1666231200.0,19585.3,19608.2,19353.0,19511.6,48.75996105,949674.454199651
1666238400.0,19517.7,19549.9,19485.9,19512.8,16.72625048,326350.987887606
1666245600.0,19505.6,19638.0,19505.3,19564.3,26.65776608,521866.733304742
1666252800.0,19564.9,19568.9,19514.2,19557.2,148.84168461,2909417.000331599
1666260000.0,19557.1,19610.8,19534.1,19609.4,99.45996444,1946049.978891052
1666267200.0,19610.5,19653.9,19539.1,19585.6,283.27332104,5550464.133508407
1666274400.0,19585.7,19632.9,19520.0,19606.1,94.48520509,1849453.254373406
1666281600.0,19606.1,19665.3,19590.3,19603.8,95.21126173,1868480.952808928
1666288800.0,19603.9,19607.7,19500.0,19517.1,65.61778164,1282793.408039244
1666296000.0,19517.9,19519.5,19410.0,19490.1,76.66547227,1493410.111883036
1666303200.0,19490.1,19500.0,19374.0,19493.0,73.99438454,1438662.553188779
1666310400.0,19493.1,19505.0,19417.3,19477.6,29.02663084,564816.99823223
1666317600.0,19478.7,19520.4,19457.6,19515.9,9.12262235,177772.270600345
1666324800.0,19516.0,19554.5,19494.1,19499.0,25.99618541,507437.392922935
1666332000.0,19498.0,19528.8,19476.5,19483.4,17.95653916,350121.251408764
1666339200.0,19480.5,19506.4,19442.0,19446.0,140.30653534,2733693.923259777
1666346400.0,19445.9,19520.0,19400.0,19518.0,197.04679674,3832487.00403764
1666353600.0,19516.8,19519.0,19426.9,19426.9,164.40477397,3202155.326423964
1666360800.0,19426.6,19465.0,19166.0,19460.4,305.6061658,5901076.544999194
1666368000.0,19464.0,19497.9,19361.0,19454.8,207.32757018,4025269.483129852
1666375200.0,19460.0,19484.7,19403.4,19481.0,82.24936146,1600033.928619019
1666382400.0,19482.7,19521.4,19433.4,19468.4,52.66625937,1025963.491019766
1666389600.0,19473.5,19510.6,19411.8,19429.4,121.89516148,2369771.92872723
1666396800.0,19429.5,19463.7,19429.4,19435.4,16.3287796,317532.928634315
1666404000.0,19438.5,19455.6,19423.9,19429.8,9.21396441,179066.829016766
1666411200.0,19429.3,19434.3,19385.5,19417.2,12.60529907,244711.595705734
1666418400.0,19417.1,19426.8,19408.0,19410.8,15.49766311,300928.300895952
1666425600.0,19410.1,19437.5,19402.7,19437.4,29.14044784,565870.004520147
1666432800.0,19437.5,19443.9,19422.0,19424.2,36.7072019,713218.657940339
1666440000.0,19424.1,19463.6,19418.5,19456.2,22.88917702,445057.971380574
1666447200.0,19456.7,19524.2,19436.3,19474.7,86.58093844,1685160.4070561
1666454400.0,19474.8,19525.9,19474.7,19506.8,26.44769973,515848.268792731
1666461600.0,19506.8,19523.7,19422.0,19423.9,28.08395954,546913.309341074
1666468800.0,19424.9,19466.5,19414.5,19465.0,25.65186897,498578.640202018
1666476000.0,19465.0,19502.7,19454.5,19482.1,30.52589028,594612.886518774
1666483200.0,19483.2,19486.0,19467.0,19483.9,8.20566594,159798.682378377
1666490400.0,19483.6,19493.4,19453.1,19456.7,8.31754346,161988.48134118
1666497600.0,19460.9,19481.7,19454.7,19469.7,5.28259366,102856.488623756
1666504800.0,19469.7,19495.0,19453.2,19456.5,7.08625005,137992.802836444
1666512000.0,19456.5,19465.7,19432.5,19441.0,14.45725516,281166.20147844
1666519200.0,19443.0,19466.4,19430.3,19464.0,18.68800757,363549.223265729
1666526400.0,19463.9,19463.9,19413.3,19434.4,16.5236185,321269.244843403
1666533600.0,19434.5,19449.7,19353.3,19449.6,25.93516953,503748.735149707
1666540800.0,19449.6,19484.1,19449.5,19465.5,25.30134794,492449.192583852
1666548000.0,19465.6,19750.0,19450.5,19737.0,79.89804512,1566285.121452588
1666555200.0,19744.8,19787.8,19677.4,19775.0,58.3716698,1152521.132587323
1666562400.0,19775.1,19850.0,19702.3,19771.9,65.62899438,1296989.945276546
1666569600.0,19772.0,19949.0,19772.0,19840.8,149.19287996,2961804.292999525
1666576800.0,19841.4,19887.6,19681.1,19735.8,55.59008689,1101244.608600653
1666584000.0,19736.0,19772.9,19681.1,19713.1,12.35977241,243806.63885422
1666591200.0,19713.1,19713.1,19610.0,19639.5,23.93400376,470007.202553231
1666598400.0,19639.5,19678.5,19564.7,19642.9,104.42205502,2047788.943772194
1666605600.0,19646.5,19750.0,19637.1,19724.7,148.06991952,2913477.398646598
1666612800.0,19724.7,19782.4,19705.6,19755.0,164.30027384,3243089.824082403
1666620000.0,19754.9,19755.0,19571.8,19610.6,213.33395281,4190477.074451635
1666627200.0,19610.5,19610.6,19441.0,19549.9,303.83878825,5926836.602216408
1666634400.0,19550.0,19570.0,19486.9,19540.0,82.3179699,1607440.387772278
1666641600.0,19539.0,19654.9,19537.1,19594.1,64.15990599,1257017.752885691
1666648800.0,19594.1,19650.0,19565.5,19616.5,37.04336903,726144.689615418
1666656000.0,19619.1,19621.6,19554.9,19555.0,18.09840726,354251.204394785
1666663200.0,19555.0,19555.0,19477.1,19512.4,20.12821162,392701.275803995
1666670400.0,19512.4,19581.7,19509.6,19559.2,86.88231218,1699621.758313734
1666677600.0,19559.3,19585.8,19548.8,19583.3,11.53907665,225752.925497461
1666684800.0,19583.3,19615.6,19557.7,19587.4,192.00657379,3760858.301273787
1666692000.0,19587.4,19587.4,19502.7,19527.8,107.32631509,2098788.219102516
1666699200.0,19527.6,19600.9,19517.1,19575.3,253.87634398,4967519.93856651
1666706400.0,19575.4,19600.0,19525.8,19550.1,98.97832269,1936745.498186
1666713600.0,19562.2,19869.6,19546.0,19837.1,217.44881992,4273332.491470445
1666720800.0,19839.2,20263.1,19813.9,20190.0,429.58814482,8603480.99459865
1666728000.0,20190.1,20465.9,20153.0,20327.9,230.38958292,4686819.290448933
1666735200.0,20328.0,20359.0,20089.3,20297.5,128.09102696,2583826.684640099
1666742400.0,20300.3,20303.5,20067.4,20154.4,118.10327558,2383332.84888401
1666749600.0,20154.4,20380.0,20144.6,20342.0,20.3471751,412251.10461467
1666756800.0,20346.2,20379.5,20285.5,20354.1,10.07183808,204694.491991057
1666764000.0,20354.1,20363.1,20240.3,20270.0,24.62771521,499612.95572488
1666771200.0,20270.0,20344.9,20240.5,20296.8,87.2476613,1769155.549786212
1666778400.0,20296.9,20692.7,20255.9,20550.1,287.53675807,5900052.926745219
1666785600.0,20550.0,20678.9,20518.9,20570.1,178.73117051,3682782.361110645
1666792800.0,20570.2,20574.3,20352.5,20529.9,204.14738191,4185534.886481281
1666800000.0,20549.2,20945.0,20525.0,20707.6,352.08565257,7306403.093125902
1666807200.0,20711.2,20856.9,20545.0,20661.5,128.20172903,2650988.50191303
1666814400.0,20661.1,20689.5,20484.1,20578.5,98.15303469,2022872.165618313
1666821600.0,20596.0,20662.9,20537.9,20573.9,197.13081652,4055404.398900216
1666828800.0,20576.8,20712.0,20546.7,20582.7,43.29290228,893663.222871394
1666836000.0,20581.8,20644.5,20557.6,20577.2,20.79009547,428175.708537786
1666843200.0,20577.2,20658.8,20470.9,20617.0,17.71198539,363822.409810502
1666850400.0,20617.0,20711.8,20599.8,20650.1,26.52764825,548010.5650511
1666857600.0,20650.1,20693.6,20553.7,20581.9,65.94857555,1359265.699352213
1666864800.0,20579.0,20609.2,20440.0,20538.9,127.88491984,2628414.475459471
1666872000.0,20538.9,20538.9,20403.1,20516.7,125.32457272,2567671.299936154
1666879200.0,20514.8,20746.5,20446.8,20512.4,312.40037681,6444991.148257929
1666886400.0,20505.5,20664.5,20495.4,20601.2,106.52104524,2191492.446891315
1666893600.0,20601.2,20690.1,20556.0,20654.6,106.67267875,2201922.663496474
1666900800.0,20654.6,20731.1,20634.6,20688.3,53.02589749,1097034.895245572
1666908000.0,20688.8,20693.7,20332.0,20468.6,228.94774666,4689445.027879828
